episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
36,1000036,160.0,True,300,141,5.267391018301206,4.425030335355206,"(-1.2420508318574908, -0.8800458536382145)","(-1.194808250893988, 1.0068844947590878)",0.8400800927785174
37,1000037,167.0,True,300,93,2.7032615766561747,2.584828345950756,"(0.9280548547889936, -1.0268893052516816)","(-0.7565518922329351, 0.8364769636259789)",0.9561887640736877
38,1000038,159.0,True,300,116,3.867484684350083,3.0679422289591733,"(-1.099000760750412, -0.8564670737783278)","(0.93786753697942, 1.1653022223159974)",0.7932655147604625
39,1000039,68.0,True,300,23,0.480390788067369,0.4472135954999579,"(0.04242921454432569, 0.8118181357047414)","(-0.7531921064073427, 1.1914761385722317)",0.9309370758317739
40,1000040,209.0,True,300,81,2.058749085797206,1.929578270956174,"(0.16056901378171806, -1.2480919963299688)","(0.22582239227562423, 0.7760342264230129)",0.9372576212749048
41,1000041,281.0,True,300,20,0.4515515557991044,0.4312658056650537,"(0.7536758678282087, 0.10227430201681043)","(1.1934918380352553, 0.8551017493914017)",0.9550754506910041
42,1000042,274.0,True,300,27,0.5707038469870197,0.5290569415042096,"(0.863680742414508, 1.1242738835596315)","(-0.09846036753712106, 1.0701441636854137)",0.9270253640260508
43,1000043,215.0,True,300,81,1.86659193544771,1.7025334442632447,"(-0.9798879296490071, -1.1309143411407538)","(0.8419666733991373, -0.1633305088724164)",0.9121080038604606
44,1000044,170.0,True,300,131,1.909924420790991,1.6283985905294642,"(-1.110557821847047, -1.2071364590562874)","(0.9443986848493842, -0.9623687068420197)",0.8525984446311581
45,1000045,290.0,True,300,11,0.12978305987728211,0.1,"(1.0726963432631704, 0.23924604646735848)","(1.0640344413491138, 0.7878579809705415)",0.7705165843258448
46,1000046,277.0,True,300,24,0.4089084538424829,0.39122776601683795,"(0.7872095128447305, -0.9967604025353909)","(0.943208907546812, -0.18275209427435113)",0.9567612563166625
47,1000047,276.0,True,300,25,0.7184093385867159,0.6883572314711708,"(-0.15732890712204894, 1.0262179304247099)","(-1.2478957355644622, 0.7738044655417053)",0.958168546117921
48,1000048,0.0,False,300,,1.9960187293609475,2.7925748033215356,"(-0.8456534783543095, 0.9989679160198354)","(0.08865011135674389, -0.8892944427992356)",
49,1000049,49.0,True,300,72,1.8833530152718148,1.7494390718535588,"(-1.0546670218056766, 0.7713043058644282)","(0.8298303562848478, 0.11222652975086217)",0.9288959943609251
50,1000050,266.0,True,300,35,0.8913459389477134,0.8250000000000004,"(0.13506370973920157, 1.1186056696134634)","(-1.1315249684797557, 1.010403758474146)",0.9255665661908571
51,1000051,204.0,True,300,84,2.32215109284435,1.8499999999999974,"(0.8273866226150823, -1.1315270489588427)","(0.9256943780726385, 1.1556758171212578)",0.796675119763191
52,1000052,166.0,True,300,50,1.515080113934757,1.520284707521046,"(-0.9994142129924646, 1.0690896845722366)","(0.9268718232174256, 0.8319793128108302)",1.003435193649775
53,1000053,242.0,True,300,51,1.1204573136758498,1.0014653826607753,"(0.245340900327484, 1.1678863758895752)","(0.7931388226322461, -0.15373339144509646)",0.8938005673552156
54,1000054,236.0,True,300,65,1.5095939631829791,1.2708684447506529,"(-0.23375963357466756, -1.1386270674246695)","(1.068931602457236, -0.041693645737881146)",0.8418611068575198
55,1000055,200.0,True,300,101,3.180592907464178,2.9922838779844314,"(-0.9457923069408332, 0.8407254863009592)","(1.0995420745328741, -1.2135399974350751)",0.940794362888182
56,1000056,240.0,True,300,61,1.3590736886638224,1.2367980154909657,"(-0.24661273089825447, -1.149824406909157)","(1.1655585858551722, -0.24120997113311815)",0.9100301372966226
57,1000057,152.0,True,300,149,4.281242439164461,2.925983641729495,"(-0.9144046943522715, -1.2280061117358951)","(0.19237094119260179, 0.9899384903962225)",0.6834426415478909
58,1000058,219.0,True,300,82,2.7720417051143094,2.6624920852049456,"(0.7817330737232291, -0.8230834974897787)","(-0.993080908455042, 1.1596623880439867)",0.9604805296733996
59,1000059,275.0,True,300,26,0.6414066775793126,0.6033985905294665,"(0.03935331779744122, 0.9821965880831802)","(1.0718500327645861, 1.184179416044281)",0.9407426078049427
60,1000060,0.0,False,300,,0.4389695369977558,4.20068868632995,"(-1.2109976372569573, 0.8976692051308042)","(-1.0351976799295977, -0.8729459849822427)",
61,1000061,191.0,True,300,110,2.006562004185188,1.9196263565463012,"(-1.1783154176445025, -0.7529878735571698)","(1.137899477520484, -1.111500418170655)",0.9566743278017023
62,1000062,0.0,False,300,,2.3194883541265128,2.3152977162430592,"(-0.24520006608218414, 1.146750391110595)","(0.20662295647821266, -1.040377639702679)",
63,1000063,275.0,True,300,26,0.4801130297066102,0.408113883008419,"(1.0855981473805507, -0.9227191493372773)","(0.9907321702227488, -0.0780570161526562)",0.8500370907613385
64,1000064,244.0,True,300,57,1.3224525991068685,1.203658635108561,"(0.1168616003597594, -1.2426496024133669)","(1.0673981639377732, 0.10243931205234863)",0.9101714767859836
65,1000065,216.0,True,300,85,2.063902937823739,1.7981090771213954,"(0.932129041661542, -0.7517855851641767)","(-0.2374019585833626, 0.8411270936602462)",0.8712178485570611
66,1000066,182.0,True,300,46,0.8900647960276702,0.6750000000000003,"(0.9119459872264143, 0.02391390755389211)","(0.7882647616962521, 1.1282824728636491)",0.7583717533964976
67,1000067,257.0,True,300,44,0.8328496702268914,0.8166736668410923,"(1.0568151058615947, 0.20998703929555856)","(0.09108324523582212, 1.0171674986699206)",0.9805775232144929
68,1000068,181.0,True,300,109,3.6053830250422463,2.784169994976013,"(-0.9777151896576957, -0.9057374941329659)","(0.9747753244990218, 0.9909499491731264)",0.7722258566254245
69,1000069,242.0,True,300,24,0.5749698263860007,0.5494257790708821,"(-0.13488976759494675, 1.242235148957879)","(0.7928225600274637, 0.8637816217254164)",0.9555732385546614
70,1000070,0.0,False,300,,1.95001201469302,3.115001760363818,"(0.1409476641169224, 1.2172710417035468)","(-1.0124603660154015, -0.8146328452523024)",
71,1000071,202.0,True,300,49,1.8105709858529144,1.7081138830084168,"(1.1845970855132568, 1.2410827979932841)","(-0.9710563061736406, 1.1483498296252954)",0.9434117172731382
72,1000072,0.0,False,300,,2.09956428690626,2.9943311113194153,"(-0.7892363361668304, 1.13482952058688)","(-0.10678942542595782, -0.9796393222250175)",
73,1000073,260.0,True,300,36,0.4852328716489231,0.46077762226260743,"(-0.7592347488137277, -0.7551216310633787)","(0.1164651701238067, -0.9889655292331407)",0.9496010043523812
74,1000074,174.0,True,300,127,3.3254276189314202,3.034169994976013,"(-1.1994394679298128, 1.0794033754751464)","(0.7918518155587106, -1.0192682472697814)",0.9124149861818376
75,1000075,287.0,True,300,14,0.21970874928635956,0.19999999999999998,"(0.19918573777396276, -0.7913670107995318)","(0.8323188089234128, -0.9176185127106966)",0.910296019842742
76,1000076,258.0,True,300,43,0.861174342216231,0.8250000000000004,"(0.8125300867809336, 0.213953305170009)","(0.8699582663122555, -1.0321291280247045)",0.9579941709327567
77,1000077,264.0,True,300,37,0.7833440687066331,0.566227766016838,"(1.2067979732006047, -0.8792760277057448)","(1.0421641069520846, 0.11761765934866669)",0.7228340503703917
78,1000078,211.0,True,300,90,2.167041791300486,1.8995864094170405,"(-0.03480034750055794, 0.8460449378775118)","(0.8607757699763403, -1.0687376779025288)",0.8765804226955217
79,1000079,0.0,False,300,,2.067536278258822,2.7145436384297077,"(-0.937483729853787, 0.9252665468907204)","(0.20226303588242484, -0.7708852568760474)",
80,1000080,216.0,True,300,85,3.404255663468241,3.1289646116135694,"(1.2215674135018948, 0.9986312500148291)","(-1.2036813252068752, -1.1293614588751058)",0.9191332616968592
81,1000081,283.0,True,300,18,0.2908875485441916,0.2621708245126285,"(0.7539678253847661, -0.09018866534777292)","(0.9488096858803099, -0.7750896921211099)",0.9012789506622679
82,1000082,174.0,True,300,127,3.796230833508921,2.9782759252836075,"(0.1322906479145981, -0.791451240439784)","(-1.1271154458347672, 0.9212740596533744)",0.7845349916540075
83,1000083,186.0,True,300,115,1.6422310046292523,1.424999999999999,"(-1.045819054811811, -1.0003005523495023)","(0.8127164361538625, -0.9277953500502195)",0.8677220171724287
84,1000084,215.0,True,300,86,2.403816807992097,2.1354248325554535,"(-1.1345921181968404, 1.0304258079329882)","(1.0076936965291634, -0.10645397658565858)",0.8883475751794785
85,1000085,219.0,True,300,82,2.9245393874756513,2.683963199684537,"(1.1070179441008403, 0.9361815091397397)","(-0.8876730734801163, -1.0522629391446343)",0.9177387766356019
86,1000086,255.0,True,300,46,1.6562261061592256,1.5831138830084173,"(0.7807610825288192, -0.9600947225054004)","(-1.2266411280039708, -0.7652594481872574)",0.9558561340876609
87,1000087,200.0,True,300,101,2.9097127246375747,2.734169994976013,"(-0.7774181817771197, 0.8848874681129191)","(1.0171398778423444, -1.1388700673430459)",0.9396700821441311
88,1000088,66.0,True,300,45,0.9424603881920132,0.8907828477775421,"(0.10234427864475037, 1.0202058081591228)","(0.8396875858914552, -0.045476304207431095)",0.9451674138648866
89,1000089,272.0,True,300,20,0.27895108749533776,0.22499999999999998,"(-0.8601119022322273, 1.0894617122090813)","(-0.17866775796003054, 1.0969874763905945)",0.8065930196589053
90,1000090,230.0,True,300,71,1.9001142982222163,1.8128536805602329,"(-0.8409066684215736, 0.7630961177436004)","(1.1841533872823315, 0.0650187706936366)",0.9540761217661348
91,1000091,0.0,False,300,,2.320688538977935,2.971175869252701,"(-0.8747987818696694, 1.1743813664402112)","(-0.026573686118091744, -0.8852634639039371)",
92,1000092,0.0,False,300,,2.1730603645157576,1.9661183935536615,"(0.8472433435207796, 0.9652724325137643)","(-0.17186908891614583, -0.8971382414130715)",
93,1000093,212.0,True,300,89,2.490719508285286,1.8679113235040423,"(-0.20926748177350185, -0.9522709904814637)","(1.137319631654759, 0.7595598876895027)",0.7499484856847608
94,1000094,51.0,True,300,21,0.47345411149167405,0.4621708245126285,"(0.09127024741873296, 0.8377528376581875)","(-0.7905592357079623, 0.9918424017934392)",0.9761681508193134
95,1000095,82.0,True,300,135,1.3061695841284198,0.5750000000000002,"(-0.09564707334500833, -1.206286170294518)","(0.9044054624800494, -1.235133866262108)",0.44021848846196027
96,1000096,209.0,True,300,92,1.8561137552464864,1.7499999999999978,"(-1.095808302263494, -0.760204191181286)","(1.091571772530712, -0.8282991473576746)",0.942830144463642
97,1000097,0.0,False,300,,2.1575332583882623,3.2397617337230433,"(-0.9349884262795745, 1.0870812604960776)","(-0.10591074911477366, -1.2224232965944384)",
98,1000098,171.0,True,300,130,1.8290276890816768,1.6249999999999982,"(-1.1915664871089349, -1.1119198148366918)","(0.8621676866587062, -1.1069323039748347)",0.8884501911591522
99,1000099,0.0,False,300,,2.0674531079901577,2.514870122225068,"(-0.23668756185575474, 0.8616301834966489)","(-0.23211571405582437, -1.0755615035338997)",
