episode,seed,ret,success,length,steps_to_goal,path_length,optimal_path,start,goal,path_efficiency
0,1000000,0.0,False,300,,3.4676513210794404,3.095682468513899,"(1.0938206944420876, 1.1084305835405575)","(-1.1457343702490923, -0.9784915915009608)",
1,1000001,273.0,True,300,28,0.8293919564739113,0.815569415042095,"(0.8605997569441359, 1.1057251651621436)","(1.237816417321165, -0.09670526035437693)",0.9833341264960157
2,1000002,0.0,False,300,,2.3238284809848424,2.059329650158614,"(0.8359135992463929, 1.1736887974995112)","(0.1766902921978361, -1.1585889373779077)",
3,1000003,0.0,False,300,,1.9499509373257458,3.87974562783416,"(-0.9598456426023949, -0.7915939768646133)","(-0.9598625799245601, 1.0096244610355893)",
4,1000004,255.0,True,300,46,1.2479484145156174,1.2162277660168375,"(-0.7917247332805528, 0.8198842512640626)","(0.8346953727414063, 1.0258664000726552)",0.9745817630522075
5,1000005,272.0,True,300,29,0.49995091888915927,0.4814506779490629,"(-0.23241542450153935, -1.2014336018905007)","(-1.0454622785911933, -0.7743742410624596)",0.9629958857137375
6,1000006,222.0,True,300,79,3.118129433992217,2.86523232475967,"(-1.1865196335989603, 1.1706863397654685)","(1.0997990383079492, -0.7871924849505308)",0.9188946082623785
7,1000007,271.0,True,300,30,0.8669986457300758,0.8331138830084193,"(-0.030551318519921933, -1.0853470175863116)","(1.2350278120873528, -1.2228459924107467)",0.9609171676466425
8,1000008,279.0,True,300,22,0.49388818899877074,0.47500000000000014,"(0.22919028831684157, -0.978780669133515)","(1.1364836377412635, -1.0660573439834964)",0.961756143557388
9,1000009,230.0,True,300,71,2.1017425525635307,1.9742034597780158,"(1.217327525646871, -0.0688755632060411)","(-0.9682839665427542, -0.9377910309245894)",0.9393174522588633
10,1000010,281.0,True,300,20,0.4481720903007736,0.42905694150420953,"(0.8584736852588637, -0.9968432980483453)","(-0.0055025996658442655, -1.150090110875475)",0.9573486408229133
11,1000011,250.0,True,300,51,1.7372064397887985,1.6351862539117181,"(-0.7592416353990135, 0.9570179489076839)","(1.0758239637207863, 0.10741224428127782)",0.941273424078785
12,1000012,280.0,True,300,21,0.46641477511385127,0.4048759228251127,"(0.9489201760756624, -1.0553439819456882)","(1.1935661960768802, -0.2406163518161245)",0.8680598137704428
13,1000013,0.0,False,300,,3.566669354469977,3.091625527009689,"(1.0554037161104208, 1.1622096894297287)","(-1.0781456492369095, -1.0860057868597162)",
14,1000014,287.0,True,300,14,0.26722726316891593,0.24999999999999997,"(1.224635635577469, 0.760193369771347)","(1.147925776889568, 0.0680756157044109)",0.9355332874175099
15,1000015,273.0,True,300,28,0.5676302052118025,0.5452847075210474,"(-0.9725083733849845, -0.9607257868674003)","(-0.009748253399239959, -0.7549766751993947)",0.9606337057373168
16,1000016,234.0,True,300,67,2.4585681275311253,2.238395196571477,"(-1.1727966717779492, -1.242221153220541)","(0.9364763689933231, 0.14355353307265117)",0.9104466829720337
17,1000017,271.0,True,300,30,0.6156416754933528,0.6000000000000002,"(0.13217183237761515, 0.7612787328431239)","(1.1514724220080352, 0.8291942492773791)",0.9745928904491108
18,1000018,228.0,True,300,73,2.60506553139029,2.3354866969255,"(-0.7789836384702132, -0.7500078160277028)","(0.8359879712703817, 0.7877127318758786)",0.8965174460233561
19,1000019,235.0,True,300,66,1.9618368555957164,1.8767144629423402,"(-0.09347463811983076, 0.7687442939396321)","(0.8840994750280944, -0.996015294111607)",0.9566108708730887
20,1000020,243.0,True,300,58,2.040943078312351,1.8960357139169721,"(0.957021565837876, 0.8403232385934718)","(-0.053626490787756, -1.1533162415829064)",0.9289998011531012
21,1000021,244.0,True,300,57,2.2739112891018625,2.107480037106538,"(-1.0920099191105077, -1.0479596860765703)","(1.109612802196493, 0.010429365241071908)",0.9268083795559762
22,1000022,221.0,True,300,80,2.2399833858692775,2.0687612102800825,"(1.1303234849854376, 1.0934008202364405)","(-0.10218309813274767, -0.8960256703351812)",0.9235609618047466
23,1000023,0.0,False,300,,2.210849937657108,2.832797715253761,"(0.10571894219860428, 0.8177355912335362)","(-0.8960589739141526, -1.1370952266754706)",
24,1000024,250.0,True,300,51,1.6830473324478112,1.641227766016836,"(1.117756415850815, 1.1439159353762745)","(-0.9379632959449571, 0.9540394460031347)",0.9751524715765698
25,1000025,267.0,True,300,34,1.0237086798320152,1.0050917787211613,"(-0.16717286488974165, -0.9953637620071333)","(1.0500469609556422, -0.22735132223226806)",0.9818142588046544
26,1000026,253.0,True,300,48,1.7792701182495965,1.7040569415042075,"(1.0681490916332572, 0.8023239819013355)","(-1.0597684340895965, 0.922936061695784)",0.9577280728912696
27,1000027,289.0,True,300,12,0.22092612891216043,0.17905694150420948,"(0.9925404832229593, -0.24398983740277141)","(1.1517841687991628, -0.8503876403944852)",0.8104833157847163
28,1000028,240.0,True,300,61,2.1085130664125855,1.8985157486116178,"(0.8942404732929252, 0.13363081788938336)","(-1.1408042861046577, 1.0446560197333312)",0.9004050194679343
29,1000029,249.0,True,300,52,1.450898434009454,1.428398590529465,"(1.0497726414055228, -1.1449807279698316)","(-0.7876500410048815, -0.8911451121218853)",0.9844924751777336
30,1000030,248.0,True,300,53,1.1715464802191888,1.0579912177625654,"(-0.12111508120063519, 0.904708520206666)","(0.7757263883211754, -0.12024302267869652)",0.9030723369717453
31,1000031,230.0,True,300,71,2.381294913919571,2.224038774053281,"(1.1595639445214367, -1.139432500713627)","(-0.1969547814181622, 0.9282279514688769)",0.9339619217480926
32,1000032,191.0,True,300,110,3.1484559208949583,3.0158906757344113,"(1.127015191898848, 0.9377934621741972)","(-1.202106102787887, -0.9427688623446786)",0.9578951560729283
33,1000033,0.0,False,300,,2.299946145829524,2.8695111538007714,"(0.2382092218779729, 0.8804726047675387)","(-1.110256687954068, -0.7631361687818161)",
34,1000034,255.0,True,300,46,1.627690436797166,1.5581138830084174,"(-0.9343054138344531, -0.9356294915617984)","(1.0535262915187014, -1.0978259253583562)",0.9572544310540672
35,1000035,280.0,True,300,21,0.47521334583855374,0.4500000000000001,"(1.1508173939223743, -0.01713559225674488)","(1.085568192491471, -0.9085342543134849)",0.9469431023784431
36,1000036,0.0,False,300,,1.9704700733704401,4.425030335355206,"(-1.2420508318574908, -0.8800458536382145)","(-1.194808250893988, 1.0068844947590878)",
37,1000037,0.0,False,300,,2.499015630444542,2.584828345950756,"(0.9280548547889936, -1.0268893052516816)","(-0.7565518922329351, 0.8364769636259789)",
38,1000038,216.0,True,300,85,3.4797672605100165,3.0679422289591733,"(-1.099000760750412, -0.8564670737783278)","(0.93786753697942, 1.1653022223159974)",0.8816515586474931
39,1000039,283.0,True,300,18,0.45124722699610853,0.4472135954999579,"(0.04242921454432569, 0.8118181357047414)","(-0.7531921064073427, 1.1914761385722317)",0.9910611495099882
40,1000040,239.0,True,300,62,2.1006332378570485,1.929578270956174,"(0.16056901378171806, -1.2480919963299688)","(0.22582239227562423, 0.7760342264230129)",0.9185698084662435
41,1000041,281.0,True,300,20,0.44576262386619375,0.4312658056650537,"(0.7536758678282087, 0.10227430201681043)","(1.1934918380352553, 0.8551017493914017)",0.9674786143454422
42,1000042,275.0,True,300,26,0.5820362864133075,0.5290569415042096,"(0.863680742414508, 1.1242738835596315)","(-0.09846036753712106, 1.0701441636854137)",0.908975872903778
43,1000043,246.0,True,300,55,1.7642908406897575,1.7025334442632447,"(-0.9798879296490071, -1.1309143411407538)","(0.8419666733991373, -0.1633305088724164)",0.9649959094032544
